Vessel Name,Port Call Type,Port Type,Port At Call,Ata/atd11,Time At Port,In Transit Port Calls,Vessel Type - Detailed,Commercial Market
SUZHONGYOU88,DEPARTURE,Port,SHANGHAI,2021-11-26 18:07 UTC,5h 50m,Not in Transit,Other Tanker,WET BULK
SHI PING 5588,DEPARTURE,Port,SHANGHAI,2021-11-26 17:58 UTC,10h 54m,In Transit,Other Cargo,DRY BREAKBULK
WANXINDA938,DEPARTURE,Port,SHANGHAI,2021-11-26 17:53 UTC,6h 28m,In Transit,Other Cargo,DRY BREAKBULK
ZENG XING 9,DEPARTURE,Port,SHANGHAI,2021-11-26 17:39 UTC,8h 24m,Not in Transit,Other Cargo,DRY BREAKBULK
YUANXIANGHAO,DEPARTURE,Port,SHANGHAI,2021-11-26 17:37 UTC,11h 42m,Not in Transit,Other Cargo,DRY BREAKBULK
QINGFENG1,DEPARTURE,Port,SHANGHAI,2021-11-26 17:35 UTC,10h 59m,Not in Transit,Other Cargo,DRY BREAKBULK
XIANGYUN0188,DEPARTURE,Port,SHANGHAI,2021-11-26 17:34 UTC,8h 37m,Not in Transit,Other Cargo,DRY BREAKBULK
HANGJIE1298,DEPARTURE,Port,SHANGHAI,2021-11-26 17:32 UTC,9h 19m,Not in Transit,Other Cargo,DRY BREAKBULK
SHUN HANG 8818,DEPARTURE,Port,SHANGHAI,2021-11-26 17:31 UTC,10h 36m,Not in Transit,Other Cargo,DRY BREAKBULK
HONGCHENGYUN98,DEPARTURE,Port,SHANGHAI,2021-11-26 17:20 UTC,8h 27m,Not in Transit,Other Cargo,DRY BREAKBULK
SUYANCHENGHUO088689,DEPARTURE,Port,SHANGHAI,2021-11-26 17:04 UTC,6h 41m,Not in Transit,Other Cargo,DRY BREAKBULK
YUHONGXIANG6999,DEPARTURE,Port,SHANGHAI,2021-11-26 16:59 UTC,6h ,Not in Transit,Other Cargo,DRY BREAKBULK
SHI PING 898,DEPARTURE,Port,SHANGHAI,2021-11-26 16:51 UTC,7h 9m,Not in Transit,Other Cargo,DRY BREAKBULK
DONGHUI168,DEPARTURE,Port,SHANGHAI,2021-11-26 16:50 UTC,9h 33m,In Transit,Other Cargo,DRY BREAKBULK
SHUN DA 1689,DEPARTURE,Port,SHANGHAI,2021-11-26 16:44 UTC,7h 23m,Not in Transit,Other Cargo,DRY BREAKBULK
CHUN JIN,DEPARTURE,Port,SHANGHAI,2021-11-26 16:42 UTC,11h 10m,Not in Transit,Container Ship,CONTAINER SHIPS
AN HANG 16988,DEPARTURE,Port,SHANGHAI,2021-11-26 16:37 UTC,7h 11m,In Transit,Other Cargo,DRY BREAKBULK
JIN SHUN YOU 19,DEPARTURE,Port,SHANGHAI,2021-11-26 16:30 UTC,9h 5m,Not in Transit,Other Tanker,WET BULK
HANG JIE 1298,DEPARTURE,Port,SHANGHAI,2021-11-26 16:28 UTC,7h 50m,Not in Transit,Dredger,OTHER MARKETS
JINWANG6868,DEPARTURE,Port,SHANGHAI,2021-11-26 16:26 UTC,8h 34m,In Transit,Other Cargo,DRY BREAKBULK
WANLUJIANGHUO2266,DEPARTURE,Port,SHANGHAI,2021-11-26 16:07 UTC,11h 39m,Not in Transit,Other Cargo,DRY BREAKBULK
WANBENGBUHUO3699,DEPARTURE,Port,SHANGHAI,2021-11-26 15:55 UTC,5h 47m,Not in Transit,Other Cargo,DRY BREAKBULK
JIE ZHUO 378,DEPARTURE,Port,SHANGHAI,2021-11-26 15:55 UTC,8h 38m,Not in Transit,Other Cargo,DRY BREAKBULK
CHANGHANGYANGSHAN1,DEPARTURE,Port,SHANGHAI,2021-11-26 15:42 UTC,8h 24m,Not in Transit,Other Cargo,DRY BREAKBULK
SUHUAXIJI1HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 15:42 UTC,13h 42m,Not in Transit,Other Cargo,DRY BREAKBULK
YIN XIN 2,DEPARTURE,Port,SHANGHAI,2021-11-26 15:41 UTC,6h 51m,Not in Transit,Other Cargo,DRY BREAKBULK
YU FENG 10,DEPARTURE,Port,SHANGHAI,2021-11-26 15:40 UTC,12h 55m,Not in Transit,Other Special Craft,OTHER MARKETS
HUAN QIU 018,DEPARTURE,Port,SHANGHAI,2021-11-26 15:40 UTC,6h 33m,Not in Transit,Other Cargo,DRY BREAKBULK
DA FENG GANG LI MING HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 15:38 UTC,7h 56m,Not in Transit,Ro-Ro/Vehicles Carrier,RO/RO
ZHEYUECHENGJI888,DEPARTURE,Port,SHANGHAI,2021-11-26 15:31 UTC,5h 42m,Not in Transit,Other Cargo,DRY BREAKBULK
LIAN HANG 379,DEPARTURE,Port,SHANGHAI,2021-11-26 15:28 UTC,10h 24m,Not in Transit,Other Cargo,DRY BREAKBULK
WANLINGBIHUO1958,DEPARTURE,Port,SHANGHAI,2021-11-26 15:23 UTC,5h ,Not in Transit,Other Cargo,DRY BREAKBULK
QUANLINLIANGYOU 31,DEPARTURE,Port,SHANGHAI,2021-11-26 15:21 UTC,7h 9m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHESHAOYINYUN008,DEPARTURE,Port,SHANGHAI,2021-11-26 15:21 UTC,11h 2m,Not in Transit,Other Cargo,DRY BREAKBULK
HAI GANG 30,DEPARTURE,Port,SHANGHAI,2021-11-26 15:09 UTC,5h 26m,Not in Transit,Search & Rescue,SUPPORTING VESSELS
YOUZHEN158,DEPARTURE,Port,SHANGHAI,2021-11-26 15:06 UTC,7h 19m,Not in Transit,Other Cargo,DRY BREAKBULK
XING GAO JI 8,DEPARTURE,Port,SHANGHAI,2021-11-26 14:52 UTC,10h 43m,Not in Transit,Other Cargo,DRY BREAKBULK
JINGSHAN 966,DEPARTURE,Port,SHANGHAI,2021-11-26 14:50 UTC,10h 6m,Not in Transit,Other Cargo,DRY BREAKBULK
HAIXUN 01062,DEPARTURE,Port,SHANGHAI,2021-11-26 14:38 UTC,12h 6m,Not in Transit,Other Special Craft,OTHER MARKETS
NAN LIAN 5,DEPARTURE,Port,SHANGHAI,2021-11-26 14:29 UTC,6h 23m,Not in Transit,Chemical Tanker,WET BULK
XINGANTAI9999,DEPARTURE,Port,SHANGHAI,2021-11-26 14:29 UTC,8h 55m,In Transit,Other Cargo,DRY BREAKBULK
HAI GANG 103,DEPARTURE,Port,SHANGHAI,2021-11-26 14:23 UTC,5h 50m,Not in Transit,Other Special Craft,OTHER MARKETS
ZHONGYIJIXIANG,DEPARTURE,Port,SHANGHAI,2021-11-26 14:19 UTC,10h 23m,Not in Transit,Other Cargo,DRY BREAKBULK
JIAN HONG 188,DEPARTURE,Port,SHANGHAI,2021-11-26 14:08 UTC,7h 58m,Not in Transit,Other Cargo,DRY BREAKBULK
WANJULONG669,DEPARTURE,Port,SHANGHAI,2021-11-26 13:46 UTC,10h 21m,Not in Transit,Other Cargo,DRY BREAKBULK
XIN HUAN YUN 3,DEPARTURE,Port,SHANGHAI,2021-11-26 13:45 UTC,8h 3m,Not in Transit,Search & Rescue,SUPPORTING VESSELS
QIAN KUN 999,DEPARTURE,Port,SHANGHAI,2021-11-26 13:40 UTC,12h 8m,Not in Transit,Other Cargo,DRY BREAKBULK
WANG DA 19,DEPARTURE,Port,SHANGHAI,2021-11-26 13:34 UTC,6h 58m,Not in Transit,Other Cargo,DRY BREAKBULK
XINGYANG1188,DEPARTURE,Port,SHANGHAI,2021-11-26 13:34 UTC,12h 41m,In Transit,Other Cargo,DRY BREAKBULK
ZHEPINGHUHUO 02958,DEPARTURE,Port,SHANGHAI,2021-11-26 13:31 UTC,6h 1m,In Transit,Other Cargo,DRY BREAKBULK
YI HANG 99,DEPARTURE,Port,SHANGHAI,2021-11-26 13:18 UTC,8h ,Not in Transit,Other Cargo,DRY BREAKBULK
SHANGHANGHUANYUN4HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 13:16 UTC,11h 4m,Not in Transit,Other Cargo,DRY BREAKBULK
HAI GANG 25,DEPARTURE,Port,SHANGHAI,2021-11-26 13:08 UTC,5h 31m,Not in Transit,Other Special Craft,OTHER MARKETS
YONGSHUNXIANG,DEPARTURE,Port,SHANGHAI,2021-11-26 13:05 UTC,6h 54m,Not in Transit,Other Cargo,DRY BREAKBULK
HAO HAI307,DEPARTURE,Port,SHANGHAI,2021-11-26 13:02 UTC,5h 3m,Not in Transit,Dredger,OTHER MARKETS
RUN JIU 188,DEPARTURE,Port,SHANGHAI,2021-11-26 12:54 UTC,6h 53m,Not in Transit,Other Cargo,DRY BREAKBULK
HONG CHENG YUN 87,DEPARTURE,Port,SHANGHAI,2021-11-26 12:52 UTC,12h 29m,Not in Transit,Other Cargo,DRY BREAKBULK
TAI LUN YOU 598,DEPARTURE,Port,SHANGHAI,2021-11-26 12:43 UTC,11h 11m,Not in Transit,Other Tanker,WET BULK
HENG LI 658,DEPARTURE,Port,SHANGHAI,2021-11-26 12:41 UTC,6h 48m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHEDAIYUYUN00129,DEPARTURE,Port,SHANGHAI,2021-11-26 12:27 UTC,5h 57m,In Transit,Other Fishing,FISHING
SHENGSONG88,DEPARTURE,Port,SHANGHAI,2021-11-26 12:24 UTC,13h 53m,Not in Transit,Other Cargo,DRY BREAKBULK
HANGJIE1266,DEPARTURE,Port,SHANGHAI,2021-11-26 12:24 UTC,8h 11m,Not in Transit,Dredger,OTHER MARKETS
RUN ZE 99,DEPARTURE,Port,SHANGHAI,2021-11-26 12:24 UTC,13h 3m,Not in Transit,Other Cargo,DRY BREAKBULK
YU HANG 669,DEPARTURE,Port,SHANGHAI,2021-11-26 12:22 UTC,11h 2m,Not in Transit,Other Cargo,DRY BREAKBULK
NAN TAI 87,DEPARTURE,Port,SHANGHAI,2021-11-26 12:08 UTC,13h 51m,Not in Transit,Other Cargo,DRY BREAKBULK
TUOHAITONGJIANG,DEPARTURE,Port,SHANGHAI,2021-11-26 12:03 UTC,12h 48m,Not in Transit,Other Cargo,DRY BREAKBULK
HU GANG YIN JIAO 10,DEPARTURE,Port,SHANGHAI,2021-11-26 12:01 UTC,13h 29m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
DE LIN,DEPARTURE,Port,SHANGHAI,2021-11-26 12:00 UTC,6h 23m,Not in Transit,Other Cargo,DRY BREAKBULK
XIANG YI 6,DEPARTURE,Port,SHANGHAI,2021-11-26 11:56 UTC,13h 12m,Not in Transit,Other Cargo,DRY BREAKBULK
HUA TONG YOU 9,DEPARTURE,Port,SHANGHAI,2021-11-26 11:53 UTC,12h 46m,Not in Transit,Other Tanker,WET BULK
SITC KOBE,DEPARTURE,Port,SHANGHAI,2021-11-26 11:40 UTC,12h 20m,Not in Transit,Container Ship,CONTAINER SHIPS
SUZHONGYOU88,DEPARTURE,Port,SHANGHAI,2021-11-26 11:39 UTC,11h 22m,Not in Transit,Other Tanker,WET BULK
ZUNHAI9,DEPARTURE,Port,SHANGHAI,2021-11-26 11:31 UTC,10h 23m,In Transit,Other Cargo,DRY BREAKBULK
YU DUO 10,DEPARTURE,Port,SHANGHAI,2021-11-26 11:22 UTC,9h 1m,Not in Transit,Other Cargo,DRY BREAKBULK
HANG JIE 1206,DEPARTURE,Port,SHANGHAI,2021-11-26 11:12 UTC,11h 38m,Not in Transit,Dredger,OTHER MARKETS
FEIYANG6,DEPARTURE,Port,SHANGHAI,2021-11-26 11:06 UTC,8h 35m,Not in Transit,Other Cargo,DRY BREAKBULK
HU HANG 20,DEPARTURE,Port,SHANGHAI,2021-11-26 11:05 UTC,12h 32m,Not in Transit,Other Passenger,PASSENGER SHIPS
SITC SUBIC,DEPARTURE,Port,SHANGHAI,2021-11-26 10:56 UTC,8h 2m,Not in Transit,Container Ship,CONTAINER SHIPS
YUANDONG1679,DEPARTURE,Port,SHANGHAI,2021-11-26 10:51 UTC,8h 24m,Not in Transit,Other Cargo,DRY BREAKBULK
AO HAI DA JIAN,DEPARTURE,Port,SHANGHAI,2021-11-26 10:48 UTC,5h 34m,Not in Transit,Other Cargo,DRY BREAKBULK
RUNFA9,DEPARTURE,Port,SHANGHAI,2021-11-26 10:48 UTC,12h 1m,Not in Transit,Other Cargo,DRY BREAKBULK
CHENG GONG JIAO101,DEPARTURE,Port,SHANGHAI,2021-11-26 10:48 UTC,5h 13m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
HU HANG 22,DEPARTURE,Port,SHANGHAI,2021-11-26 10:46 UTC,12h 23m,Not in Transit,Other Passenger,PASSENGER SHIPS
HAN SHENG 1258,DEPARTURE,Port,SHANGHAI,2021-11-26 10:45 UTC,8h 8m,Not in Transit,Other Cargo,DRY BREAKBULK
GANG GONG YOU 6,DEPARTURE,Port,SHANGHAI,2021-11-26 10:45 UTC,10h 32m,Not in Transit,Other Tanker,WET BULK
ZHONGHAI016,DEPARTURE,Port,SHANGHAI,2021-11-26 10:36 UTC,9h 31m,Not in Transit,Other Cargo,DRY BREAKBULK
JUNYI708,DEPARTURE,Port,SHANGHAI,2021-11-26 10:35 UTC,8h 21m,Not in Transit,Other Cargo,DRY BREAKBULK
WANBOZHOUHUO1918,DEPARTURE,Port,SHANGHAI,2021-11-26 10:31 UTC,5h 12m,In Transit,Other Cargo,DRY BREAKBULK
HUA XI JI YUN,DEPARTURE,Port,SHANGHAI,2021-11-26 10:18 UTC,11h 47m,Not in Transit,Other Cargo,DRY BREAKBULK
HAI XUN 012,DEPARTURE,Port,SHANGHAI,2021-11-26 10:16 UTC,8h 53m,Not in Transit,Other Special Craft,OTHER MARKETS
SUFANGYUANHUO696,DEPARTURE,Port,SHANGHAI,2021-11-26 10:02 UTC,7h 15m,Not in Transit,Other Cargo,DRY BREAKBULK
XINYUANHE7,DEPARTURE,Port,SHANGHAI,2021-11-26 09:57 UTC,7h 44m,Not in Transit,Other Cargo,DRY BREAKBULK
LUJININGHUO5861,DEPARTURE,Port,SHANGHAI,2021-11-26 09:51 UTC,7h ,Not in Transit,Other Cargo,DRY BREAKBULK
SUHUAISANHANGHUO8588,DEPARTURE,Port,SHANGHAI,2021-11-26 09:51 UTC,5h 43m,Not in Transit,Other Cargo,DRY BREAKBULK
HUA HAO YUN HAI,DEPARTURE,Port,SHANGHAI,2021-11-26 09:49 UTC,12h 45m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHENLINGYOU20,DEPARTURE,Port,SHANGHAI,2021-11-26 09:45 UTC,9h 15m,Not in Transit,Other Tanker,WET BULK
HUAHANG168,DEPARTURE,Port,SHANGHAI,2021-11-26 09:42 UTC,5h 45m,Not in Transit,Other Cargo,DRY BREAKBULK
LONG XIN JIA YUAN,DEPARTURE,Port,SHANGHAI,2021-11-26 09:41 UTC,8h 56m,Not in Transit,Other Passenger,PASSENGER SHIPS
RUNYANGJI6789,DEPARTURE,Port,SHANGHAI,2021-11-26 09:41 UTC,6h 16m,Not in Transit,Other Cargo,DRY BREAKBULK
YONGSHUN 5678,DEPARTURE,Port,SHANGHAI,2021-11-26 09:41 UTC,11h 43m,Not in Transit,Other Cargo,DRY BREAKBULK
GUO HONG 10,DEPARTURE,Port,SHANGHAI,2021-11-26 09:37 UTC,10h 10m,Not in Transit,Other Tanker,WET BULK
CMA CGM PUGET,DEPARTURE,Port,SHANGHAI,2021-11-26 09:33 UTC,9h 54m,Not in Transit,Container Ship,CONTAINER SHIPS
MAERSK SONGKHLA,DEPARTURE,Port,SHANGHAI,2021-11-26 09:32 UTC,13h 3m,Not in Transit,Container Ship,CONTAINER SHIPS
HONG RUN 988,DEPARTURE,Port,SHANGHAI,2021-11-26 09:30 UTC,5h 14m,In Transit,Other Cargo,DRY BREAKBULK
YUAN HENGLI6,DEPARTURE,Port,SHANGHAI,2021-11-26 09:25 UTC,7h 45m,Not in Transit,Other Cargo,DRY BREAKBULK
TONGJIANG969,DEPARTURE,Port,SHANGHAI,2021-11-26 09:15 UTC,12h 27m,Not in Transit,Other Cargo,DRY BREAKBULK
LUZAOZHUANGHUO 1876,DEPARTURE,Port,SHANGHAI,2021-11-26 09:14 UTC,6h 4m,In Transit,Other Cargo,DRY BREAKBULK
WU HU ZHONG DA 28,DEPARTURE,Port,SHANGHAI,2021-11-26 09:11 UTC,5h 25m,Not in Transit,Other Cargo,DRY BREAKBULK
CHANG JING 6,DEPARTURE,Port,SHANGHAI,2021-11-26 08:59 UTC,7h 20m,Not in Transit,Dredger,OTHER MARKETS
DONG HAI LV ZHOU,DEPARTURE,Port,SHANGHAI,2021-11-26 08:57 UTC,8h 16m,Not in Transit,High Speed Craft,PASSENGER SHIPS
JIHAIZHISHENG,DEPARTURE,Port,SHANGHAI,2021-11-26 08:56 UTC,7h 40m,Not in Transit,Other Cargo,DRY BREAKBULK
KANG SHUN XIN SHEN,DEPARTURE,Port,SHANGHAI,2021-11-26 08:56 UTC,9h 6m,Not in Transit,Other Cargo,DRY BREAKBULK
YAQING9,DEPARTURE,Port,SHANGHAI,2021-11-26 08:46 UTC,6h 29m,Not in Transit,Other Cargo,DRY BREAKBULK
MORNING MENAD,DEPARTURE,Port,SHANGHAI,2021-11-26 08:44 UTC,12h 46m,Not in Transit,Ro-Ro/Vehicles Carrier,RO/RO
BEI FANG QI HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 08:43 UTC,12h 7m,Not in Transit,Other Special Craft,OTHER MARKETS
BALTIC NORTH,DEPARTURE,Port,SHANGHAI,2021-11-26 08:42 UTC,13h 25m,Not in Transit,Container Ship,CONTAINER SHIPS
ANSHUN9HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 08:41 UTC,6h 35m,Not in Transit,Other Cargo,DRY BREAKBULK
YI GANG 16,DEPARTURE,Port,SHANGHAI,2021-11-26 08:33 UTC,5h 31m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHENGHE9,DEPARTURE,Port,SHANGHAI,2021-11-26 08:25 UTC,7h 30m,Not in Transit,Other Cargo,DRY BREAKBULK
SUSHIBIDA018HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 08:17 UTC,6h 2m,Not in Transit,Other Cargo,DRY BREAKBULK
HAO HAI 271,DEPARTURE,Port,SHANGHAI,2021-11-26 08:11 UTC,5h 43m,Not in Transit,Dredger,OTHER MARKETS
WANCHUANGYE66,DEPARTURE,Port,SHANGHAI,2021-11-26 08:08 UTC,10h 29m,Not in Transit,Other Cargo,DRY BREAKBULK
WANZHONGXING3986,DEPARTURE,Port,SHANGHAI,2021-11-26 08:08 UTC,5h 8m,In Transit,Other Cargo,DRY BREAKBULK
CHANGJIANGZHISHENG,DEPARTURE,Port,SHANGHAI,2021-11-26 08:07 UTC,8h 4m,Not in Transit,Other Cargo,DRY BREAKBULK
SHENGMIN2,DEPARTURE,Port,SHANGHAI,2021-11-26 08:05 UTC,5h 37m,Not in Transit,Other Tanker,WET BULK
ANCHI99,DEPARTURE,Port,SHANGHAI,2021-11-26 08:04 UTC,5h 12m,In Transit,Other Cargo,DRY BREAKBULK
SULIANYUNGANGHUO7777,DEPARTURE,Port,SHANGHAI,2021-11-26 08:03 UTC,5h 32m,In Transit,Other Cargo,DRY BREAKBULK
BING YE 1,DEPARTURE,Port,SHANGHAI,2021-11-26 08:01 UTC,12h 48m,Not in Transit,Other Special Craft,OTHER MARKETS
YUZHUHUO1871,DEPARTURE,Port,SHANGHAI,2021-11-26 07:59 UTC,8h 25m,Not in Transit,Other Cargo,DRY BREAKBULK
LUJININGHUO7599,DEPARTURE,Port,SHANGHAI,2021-11-26 07:58 UTC,5h 24m,In Transit,Other Cargo,DRY BREAKBULK
XIANGRUI6998,DEPARTURE,Port,SHANGHAI,2021-11-26 07:55 UTC,6h 10m,Not in Transit,Other Cargo,DRY BREAKBULK
YUXIANG118,DEPARTURE,Port,SHANGHAI,2021-11-26 07:50 UTC,5h 20m,Not in Transit,Other Cargo,DRY BREAKBULK
YUANDONG181,DEPARTURE,Port,SHANGHAI,2021-11-26 07:45 UTC,5h 4m,Not in Transit,Other Cargo,DRY BREAKBULK
HANSHENG8,DEPARTURE,Port,SHANGHAI,2021-11-26 07:44 UTC,6h 58m,Not in Transit,Other Cargo,DRY BREAKBULK
DONG YUE 168,DEPARTURE,Port,SHANGHAI,2021-11-26 07:34 UTC,9h 40m,Not in Transit,General Cargo,DRY BREAKBULK
WANHUAINANHUO1223,DEPARTURE,Port,SHANGHAI,2021-11-26 07:33 UTC,5h 26m,Not in Transit,Other Cargo,DRY BREAKBULK
JINLONG6688,DEPARTURE,Port,SHANGHAI,2021-11-26 07:23 UTC,5h 47m,Not in Transit,Other Cargo,DRY BREAKBULK
XINGYANG1598,DEPARTURE,Port,SHANGHAI,2021-11-26 07:23 UTC,5h 48m,Not in Transit,Other Fishing,FISHING
XIANGWEI2HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 07:22 UTC,9h 22m,Not in Transit,Other Cargo,DRY BREAKBULK
JIN MA 918,DEPARTURE,Port,SHANGHAI,2021-11-26 07:21 UTC,13h 41m,Not in Transit,Other Cargo,DRY BREAKBULK
PUTAIHANGYUN028,DEPARTURE,Port,SHANGHAI,2021-11-26 07:12 UTC,13h 23m,Not in Transit,Other Cargo,DRY BREAKBULK
HAI GANG 41,DEPARTURE,Port,SHANGHAI,2021-11-26 07:10 UTC,8h 12m,Not in Transit,Unspecified,OTHER MARKETS
SHENG WANG1502,DEPARTURE,Port,SHANGHAI,2021-11-26 07:08 UTC,7h 25m,Not in Transit,Other Cargo,DRY BREAKBULK
SU JIAO CE 7,DEPARTURE,Port,SHANGHAI,2021-11-26 07:08 UTC,5h 7m,Not in Transit,Other Special Craft,OTHER MARKETS
SAN HANG 6688,DEPARTURE,Port,SHANGHAI,2021-11-26 07:06 UTC,13h 29m,Not in Transit,Other Special Craft,OTHER MARKETS
ZHONG HENG DA,DEPARTURE,Port,SHANGHAI,2021-11-26 06:59 UTC,10h 39m,Not in Transit,Other Cargo,DRY BREAKBULK
HUAXIN1698,DEPARTURE,Port,SHANGHAI,2021-11-26 06:57 UTC,5h 1m,In Transit,Other Cargo,DRY BREAKBULK
ZHEHUZHOUHUO5612,DEPARTURE,Port,SHANGHAI,2021-11-26 06:54 UTC,10h 11m,Not in Transit,Other Cargo,DRY BREAKBULK
MTT SANDAKAN,DEPARTURE,Port,SHANGHAI,2021-11-26 06:52 UTC,11h 2m,Not in Transit,Container Ship,CONTAINER SHIPS
WUXIN999,DEPARTURE,Port,SHANGHAI,2021-11-26 06:49 UTC,5h 33m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHENG RUI CHANG LONG,DEPARTURE,Port,SHANGHAI,2021-11-26 06:48 UTC,12h 26m,Not in Transit,Other Cargo,DRY BREAKBULK
YUXINHUO11933,DEPARTURE,Port,SHANGHAI,2021-11-26 06:44 UTC,10h 6m,In Transit,Other Cargo,DRY BREAKBULK
DONG SHUN 28,DEPARTURE,Port,SHANGHAI,2021-11-26 06:42 UTC,6h 1m,Not in Transit,Other Cargo,DRY BREAKBULK
HENGTONG219,DEPARTURE,Port,SHANGHAI,2021-11-26 06:42 UTC,7h 40m,Not in Transit,Dredger,OTHER MARKETS
DONG LEI 2,DEPARTURE,Port,SHANGHAI,2021-11-26 06:41 UTC,5h 34m,Not in Transit,Other Special Craft,OTHER MARKETS
GLORY GUANDONG,DEPARTURE,Port,SHANGHAI,2021-11-26 06:41 UTC,10h 42m,Not in Transit,Container Ship,CONTAINER SHIPS
JI HAI ZHI JIAN,DEPARTURE,Port,SHANGHAI,2021-11-26 06:37 UTC,11h 9m,Not in Transit,Other Cargo,DRY BREAKBULK
WANHANSHANHUO1828,DEPARTURE,Port,SHANGHAI,2021-11-26 06:37 UTC,12h 27m,Not in Transit,Other Cargo,DRY BREAKBULK
TONGYIN9,DEPARTURE,Port,SHANGHAI,2021-11-26 06:35 UTC,6h 13m,Not in Transit,Other Tanker,WET BULK
BEI HU,DEPARTURE,Port,SHANGHAI,2021-11-26 06:33 UTC,5h 12m,Not in Transit,High Speed Craft,PASSENGER SHIPS
DAYE8,DEPARTURE,Port,SHANGHAI,2021-11-26 06:19 UTC,12h 32m,Not in Transit,Other Cargo,DRY BREAKBULK
XIANG HAI688,DEPARTURE,Port,SHANGHAI,2021-11-26 06:12 UTC,7h 50m,Not in Transit,Other Cargo,DRY BREAKBULK
BAOSEN6,DEPARTURE,Port,SHANGHAI,2021-11-26 05:57 UTC,5h 57m,Not in Transit,Other Cargo,DRY BREAKBULK
XIN HUAN YUN 5,DEPARTURE,Port,SHANGHAI,2021-11-26 05:47 UTC,12h 11m,Not in Transit,Other Cargo,DRY BREAKBULK
HUAIHAIYIDA,DEPARTURE,Port,SHANGHAI,2021-11-26 05:46 UTC,5h 50m,Not in Transit,Other Cargo,DRY BREAKBULK
HAIGANG45,DEPARTURE,Port,SHANGHAI,2021-11-26 05:38 UTC,9h 30m,Not in Transit,Other Special Craft,OTHER MARKETS
XING LONG HUO 5555,DEPARTURE,Port,SHANGHAI,2021-11-26 05:33 UTC,5h 2m,In Transit,Other Cargo,DRY BREAKBULK
CHENG GONG JIAO101,DEPARTURE,Port,SHANGHAI,2021-11-26 05:32 UTC,6h 17m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
HAI GANG 39,DEPARTURE,Port,SHANGHAI,2021-11-26 05:31 UTC,9h 6m,Not in Transit,Other Special Craft,OTHER MARKETS
JIN TAI TUO 9,DEPARTURE,Port,SHANGHAI,2021-11-26 05:27 UTC,8h 55m,Not in Transit,Other Special Craft,OTHER MARKETS
JIA BO 6,DEPARTURE,Port,SHANGHAI,2021-11-26 05:25 UTC,8h 50m,Not in Transit,Other Cargo,DRY BREAKBULK
YUTONG88,DEPARTURE,Port,SHANGHAI,2021-11-26 05:23 UTC,12h 47m,Not in Transit,Other Tanker,WET BULK
SHI PING 5588,DEPARTURE,Port,SHANGHAI,2021-11-26 05:18 UTC,8h 43m,Not in Transit,Other Cargo,DRY BREAKBULK
FU SHUN 78,DEPARTURE,Port,SHANGHAI,2021-11-26 05:14 UTC,10h 33m,Not in Transit,Other Cargo,DRY BREAKBULK
JUNYI9801,DEPARTURE,Port,SHANGHAI,2021-11-26 05:04 UTC,10h 28m,In Transit,Other Cargo,DRY BREAKBULK
WUHUHAILIAN5888,DEPARTURE,Port,SHANGHAI,2021-11-26 05:04 UTC,11h 46m,In Transit,Other Cargo,DRY BREAKBULK
CHANGHONGJI2HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 05:04 UTC,6h 33m,Not in Transit,Other Cargo,DRY BREAKBULK
JIN HANG XING,DEPARTURE,Port,SHANGHAI,2021-11-26 04:52 UTC,9h 17m,Not in Transit,Search & Rescue,SUPPORTING VESSELS
XIN SHENG 98,DEPARTURE,Port,SHANGHAI,2021-11-26 04:47 UTC,10h 41m,Not in Transit,Other Cargo,DRY BREAKBULK
HAI GANG 30,DEPARTURE,Port,SHANGHAI,2021-11-26 04:44 UTC,6h 54m,Not in Transit,Search & Rescue,SUPPORTING VESSELS
ZHEJIAXINGHUO03313,DEPARTURE,Port,SHANGHAI,2021-11-26 04:38 UTC,6h 39m,In Transit,Other Cargo,DRY BREAKBULK
SEAMAX ROWAYTON,DEPARTURE,Port,SHANGHAI,2021-11-26 04:32 UTC,11h 30m,Not in Transit,Container Ship,CONTAINER SHIPS
QIAOJI5688,DEPARTURE,Port,SHANGHAI,2021-11-26 04:30 UTC,12h 40m,Not in Transit,Other Cargo,DRY BREAKBULK
JIA XING 69,DEPARTURE,Port,SHANGHAI,2021-11-26 04:28 UTC,9h 14m,Not in Transit,Other Cargo,DRY BREAKBULK
WANJIANGTAI256,DEPARTURE,Port,SHANGHAI,2021-11-26 04:26 UTC,8h 24m,Not in Transit,Other Cargo,DRY BREAKBULK
